"muscles_p1-final.Label-Analysis"
"Volume3d","Breadth3d","FeretShape3d","Length3d","Thickness3d","Width3d","Area3d","index"
0.0526271,0.324801,9.94035,3.44798,0.242454,0.344993,1.75287,456
0.0603485,0.252006,11.0096,4.38898,0.18148,0.392936,2.02663,457
0.0588556,0.223492,12.7955,4.73585,0.192064,0.367127,2.08997,458
0.116691,0.482473,9.26332,4.68062,0.283611,0.496092,3.20264,459
0.0534436,0.268672,10.2656,3.4124,0.212525,0.326654,1.71076,460
0,0,nan,-inf,0,-inf,0,461
0,0,nan,-inf,0,-inf,0,462
0,0,nan,-inf,0,-inf,0,463
0,0,nan,-inf,0,-inf,0,464
0,0,nan,-inf,0,-inf,0,465
0,0,nan,-inf,0,-inf,0,466
0,0,nan,-inf,0,-inf,0,467
0.114993,0.365961,9.30021,3.48059,0.311163,0.372226,2.66039,468
0.103545,0.452425,8.96613,3.80065,0.267048,0.421738,2.60764,469
0.0450748,0.371191,6.74899,2.51288,0.187799,0.365884,1.34762,470
0.0291479,0.23543,8.20984,2.24157,0.212562,0.271649,1.02415,471
0.22328,0.478422,9.29072,4.62161,0.356341,0.488394,4.28964,472
0.206502,0.444437,8.95184,4.7578,0.364546,0.523871,4.47485,473
0.0567677,0.248856,13.3925,4.24233,0.195088,0.311007,1.94861,474
0.0486206,0.299082,14.1596,4.06096,0.207368,0.281581,1.91381,475
0.200559,0.708722,9.54212,4.75874,0.321116,0.489636,5.0891,476
0.0233684,0.206693,7.84704,2.52547,0.151215,0.320098,0.941526,477
0.0514257,0.29145,8.69365,3.13511,0.172588,0.354622,1.61097,478
0.106007,0.412636,8.82993,4.28326,0.307599,0.484338,2.94895,479
0.0515249,0.254006,11.3771,3.66766,0.220503,0.320629,1.76865,480
0.162652,0.584106,9.90626,4.44578,0.310548,0.446767,4.33281,481
0.0488014,0.294836,7.97327,2.76404,0.233997,0.346504,1.44864,482
0.0451156,0.340923,5.30157,1.56863,0.218172,0.290497,1.07276,483
0.0892514,0.316884,11.3201,4.05195,0.264186,0.351433,2.50341,484
0,0,nan,-inf,0,-inf,0,485
0.178882,0.610221,8.36493,4.21002,0.319364,0.503062,3.55598,486
0.0503293,0.305385,9.29694,2.99924,0.185141,0.320862,1.62621,487
0.146929,0.539239,6.09561,3.11498,0.287841,0.508258,3.02188,488
0.0737444,0.35005,8.41056,3.52446,0.239833,0.415827,2.25623,489
0.143208,0.437641,9.5661,4.5035,0.339877,0.468233,3.43939,490
0.0506442,0.253535,8.9449,3.39024,0.235029,0.37709,1.71566,491
0,0,nan,-inf,0,-inf,0,492
0.130675,0.341074,7.54142,4.30214,0.276158,0.562292,3.20764,493
0.0793255,0.35514,8.53618,4.16939,0.327232,0.480582,2.56117,494
0.0672885,0.327416,8.30507,3.75738,0.252048,0.452212,2.01552,495
0.101184,0.313767,10.3836,3.89482,0.288739,0.373067,2.47931,496
0.0186913,0.27659,3.73156,0.957127,0.185254,0.251829,0.522562,497
0.0704786,0.320287,6.67329,2.27872,0.283294,0.338709,1.55738,498
0,0,nan,-inf,0,-inf,0,499
0.131247,0.546193,7.54134,3.19852,0.389176,0.423362,2.65195,500
0.0203242,0.33117,2.60249,0.676851,0.230921,0.255347,0.497721,501
0,0,nan,-inf,0,-inf,0,502
0,0,nan,-inf,0,-inf,0,503
0,0,nan,-inf,0,-inf,0,504
0,0,nan,-inf,0,-inf,0,505
0,0,nan,-inf,0,-inf,0,506
0,0,nan,-inf,0,-inf,0,507
0,0,nan,-inf,0,-inf,0,508
0,0,nan,-inf,0,-inf,0,509
0,0,nan,-inf,0,-inf,0,510
0,0,nan,-inf,0,-inf,0,511
0,0,nan,-inf,0,-inf,0,512
0,0,nan,-inf,0,-inf,0,513
0,0,nan,-inf,0,-inf,0,514
0,0,nan,-inf,0,-inf,0,515
0,0,nan,-inf,0,-inf,0,516
0,0,nan,-inf,0,-inf,0,517
0,0,nan,-inf,0,-inf,0,518
0,0,nan,-inf,0,-inf,0,519
0,0,nan,-inf,0,-inf,0,520
0,0,nan,-inf,0,-inf,0,521
0,0,nan,-inf,0,-inf,0,522
0,0,nan,-inf,0,-inf,0,523
0,0,nan,-inf,0,-inf,0,524
0.0972178,0.445036,7.13665,3.94205,0.25694,0.549382,2.72479,525
0.127754,0.378098,9.91123,4.02211,0.334138,0.402534,3.19767,526
0.10042,0.288498,11.2968,4.20875,0.256173,0.369551,2.5427,527
0.120213,0.645918,7.4843,4.12946,0.26846,0.55173,3.565,528
0.0379657,0.273847,9.85196,2.79563,0.173929,0.283633,1.31741,529
0.0501427,0.273786,8.24088,3.06901,0.239494,0.369404,1.60823,530
0.0655623,0.344619,7.82241,3.6229,0.230718,0.459401,1.95523,531
0.0193619,0.304849,7.70054,1.85055,0.107506,0.238373,0.880149,532
0,0,nan,-inf,0,-inf,0,533
0.139464,0.498079,12.1544,4.36147,0.290026,0.35594,3.4368,534
0.0763863,0.281094,8.25928,3.55507,0.257011,0.426955,2.12075,535
0.0587039,0.327732,8.83183,2.89649,0.221418,0.325311,1.70167,536
0.0249197,0.246135,6.39196,1.8633,0.182739,0.289152,0.860405,537
0.076707,0.330013,9.62864,3.44928,0.257519,0.356295,2.15185,538
0.0642792,0.287276,10.8408,3.39673,0.277971,0.310797,1.82585,539
0.0991015,0.383115,10.8344,3.74207,0.274311,0.34523,2.51607,540
0.069353,0.281852,12.1416,4.02098,0.231032,0.329384,2.1085,541
0.0658247,0.264327,8.23154,3.14185,0.203364,0.381508,1.81397,542
0.0507492,0.288151,9.19774,3.04144,0.184725,0.330661,1.52682,543
0.0521955,0.312095,10.5797,3.3881,0.189599,0.318514,1.76143,544
0.0439142,0.308048,9.20537,2.42675,0.214101,0.261492,1.3351,545
0.0379424,0.230602,12.3286,3.19267,0.173124,0.257565,1.35352,546
0.0445091,0.276169,13.5649,3.07766,0.179915,0.225658,1.47429,547
0.0126202,0.228579,5.60788,1.34371,0.143309,0.238317,0.49794,548
0.0380707,0.279799,9.25191,2.52423,0.202626,0.272708,1.22233,549
0.038164,0.414733,3.39359,1.27513,0.245976,0.375576,1.02301,550
0.0376858,0.282082,7.76516,2.78468,0.195183,0.349211,1.31327,551
0.0392079,0.287032,7.39224,2.44401,0.175957,0.330466,1.20937,552
0.0390446,0.276286,8.52361,2.23484,0.20614,0.262074,1.1757,553
0.03074,0.245864,9.12205,2.43866,0.166695,0.267328,1.05926,554
0.0342158,0.223113,8.6375,2.33795,0.194951,0.270665,1.11579,555
0.0512449,0.360202,6.48025,2.6827,0.261344,0.413791,1.51764,556
0.025048,0.270729,4.89924,1.27,0.210634,0.259104,0.695545,557
0.0317256,0.258117,8.06899,2.19695,0.198081,0.2708,1.04789,558
0.0492388,0.312254,7.36316,2.5242,0.215953,0.340963,1.39335,559
0.0430803,0.45131,7.31494,2.64205,0.173124,0.359234,1.65907,560
0.0483523,0.293924,5.60538,2.65924,0.2701,0.461863,1.43179,561
0.0222604,0.273167,8.82108,1.89632,0.16251,0.209981,0.85983,562
0.0361286,0.561556,6.22384,2.25164,0.204396,0.354995,1.45079,563
0.0307108,0.258782,8.73936,2.2517,0.20927,0.256258,1.04088,564
0.0417739,0.439587,6.04409,2.53535,0.258117,0.409045,1.50431,565
0.0505859,0.257925,6.81763,2.66446,0.250002,0.390639,1.47785,566
0.0231352,0.234152,7.03182,2.18113,0.154132,0.310037,0.907254,567
0.0209832,0.221859,7.55127,2.01489,0.190373,0.265386,0.82925,568
0,0,nan,-inf,0,-inf,0,569
0.0161427,0.219993,5.81455,1.38017,0.172596,0.235937,0.593491,570
0.0118679,0.251893,6.12909,1.55538,0.209524,0.248326,0.55309,571
0.00698662,0.163105,4.44038,0.875027,0.150202,0.193367,0.301409,572
0.0311307,0.252048,9.22198,2.66203,0.150233,0.288529,1.19467,573
0.0360878,0.284226,5.79694,2.69708,0.183082,0.450006,1.2648,574
0.0229077,0.268008,8.53627,2.42855,0.189599,0.28296,0.953071,575
0.0196768,0.235175,6.28691,1.51213,0.172588,0.23922,0.689003,576
0.0280748,0.303355,6.05807,2.078,0.171507,0.332478,1.00604,577
0.099189,0.581395,6.58616,2.78525,0.27415,0.420609,3.07996,578
0,0,nan,-inf,0,-inf,0,579
0.0593338,0.294479,8.75381,3.30007,0.237849,0.370128,1.74973,580
0.126739,0.379725,8.79347,4.09336,0.288471,0.457437,3.08478,581
0.0674518,0.28157,6.47422,2.62069,0.260626,0.3977,1.68925,582
0.0568319,0.409358,4.65567,1.78066,0.210676,0.380675,1.3539,583
0.0473726,0.377575,5.9291,2.36301,0.186248,0.384993,1.45377,584
0.0238117,0.281844,4.84168,1.58113,0.188835,0.321885,0.806308,585
0.0256837,0.253087,5.77741,2.25428,0.189599,0.39001,1.009,586
0.101417,0.39822,6.96276,2.90532,0.299301,0.416508,2.1342,587
0.101207,0.42144,5.2435,2.01083,0.343574,0.37621,1.79932,588
0.046976,0.305366,5.61966,1.91925,0.258257,0.335041,1.20658,589
0.0657664,0.33413,6.46407,2.23166,0.272351,0.344614,1.52117,590
0.0735053,0.354904,6.72277,2.24209,0.336221,0.332902,1.60549,591
0.05454,0.354714,5.90026,2.42401,0.235986,0.410085,1.49419,592
0.101825,0.429763,8.38435,2.77061,0.313796,0.329851,2.14934,593
0.0440659,0.286711,7.12009,2.1774,0.249197,0.305499,1.23776,594
0.0976144,0.40868,7.38693,3.04349,0.312789,0.40868,2.30272,595
0.0743859,0.428528,7.75674,3.09304,0.257293,0.398032,1.94217,596
0.0237067,0.232426,5.56462,1.69952,0.186248,0.304862,0.789088,597
0.0332535,0.300557,5.08667,1.61679,0.227928,0.312066,0.955148,598
0.0274216,0.453016,5.55355,1.69053,0.198049,0.294105,0.915551,599
0.031743,0.245824,8.07107,2.04917,0.196168,0.252518,0.990586,600
0.0476583,0.309715,6.70986,2.04705,0.260974,0.299289,1.28919,601
0.0469585,0.472395,4.46011,1.5591,0.231055,0.343206,1.41177,602
0.0832679,0.503838,5.50013,2.65336,0.353363,0.479811,2.1833,603
0.0147139,0.231032,4.57898,1.02857,0.192064,0.22462,0.461569,604
0.0129702,0.357045,2.75826,0.66467,0.183646,0.236457,0.379326,605
0.0106374,0.317294,4.09729,0.735672,0.139157,0.173664,0.366474,606
0.0423863,0.289114,6.97174,2.211,0.240066,0.316991,1.20432,607
0.124785,0.395995,6.8856,3.39474,0.371528,0.492793,2.68136,608
0.082084,0.377788,6.62595,2.39053,0.26233,0.357868,2.05341,609
0.0941386,0.313767,9.68744,3.70322,0.289155,0.382095,2.33671,610
0.0407708,0.283111,7.5772,2.28329,0.228579,0.298902,1.23472,611
0.0512274,0.290357,9.37318,2.86268,0.211568,0.303762,1.55982,612
0.0946751,0.356183,9.89295,4.0894,0.268125,0.413175,2.45316,613
0.0493962,0.307899,5.50906,1.83167,0.26968,0.326172,1.15133,614
0.0564645,0.370833,11.4503,2.97315,0.199478,0.257558,1.7138,615
0.0408875,0.289905,12.3233,3.13581,0.192346,0.249832,1.49403,616
0.0460895,0.37287,4.70767,1.65936,0.288312,0.335953,1.16096,617
0.0315214,0.266286,6.82748,2.38399,0.197194,0.348543,1.13106,618
0.0938645,0.380033,7.4104,2.88208,0.238297,0.381541,2.06363,619
0.0914151,0.396269,7.38219,2.62857,0.281392,0.349309,1.92788,620
0.136968,0.544607,5.26977,2.59706,0.287181,0.483466,2.43536,621
0.0412899,0.340227,4.92758,1.61375,0.246817,0.321277,1.02807,622
0,0,nan,-inf,0,-inf,0,623
0,0,nan,-inf,0,-inf,0,624
0,0,nan,-inf,0,-inf,0,625
0.0144398,0.201985,6.1942,1.23688,0.188482,0.199481,0.51285,626
0.0674693,0.65061,6.36563,2.82281,0.262408,0.443241,2.01275,627
0.0546158,0.297897,7.09643,2.39342,0.2846,0.331136,1.56754,628
0.0654398,0.327198,5.89764,2.22782,0.2187,0.374696,1.51243,629
0.0683499,0.35731,9.97479,3.41567,0.226917,0.342273,2.02487,630
0.0456113,0.327198,7.80577,3.22366,0.205255,0.412795,1.55912,631
0.0262202,0.356341,8.89299,2.35564,0.18575,0.262747,1.06566,632
0.0275266,0.281691,4.55751,1.41806,0.261081,0.30524,0.76215,633
0.133201,0.428903,7.43043,2.7756,0.329603,0.373165,2.3753,634
0,0,nan,-inf,0,-inf,0,635
0.0898696,0.324439,9.58462,2.92123,0.268841,0.30475,1.91152,636
0.0447482,0.294978,7.93461,2.54999,0.198135,0.321341,1.29683,637
0.12717,0.407125,5.28875,2.3901,0.397996,0.443343,2.1052,638
0.0653231,0.406755,8.84301,2.38892,0.243682,0.265019,1.56637,639
0.0889773,0.53991,6.94648,3.15646,0.272675,0.453573,2.27164,640
0.0830171,0.451336,6.85044,2.2514,0.267478,0.328316,1.74985,641
0,0,nan,-inf,0,-inf,0,642
0,0,nan,-inf,0,-inf,0,643
0,0,nan,-inf,0,-inf,0,644
0,0,nan,-inf,0,-inf,0,645
0,0,nan,-inf,0,-inf,0,646
0,0,nan,-inf,0,-inf,0,647
0,0,nan,-inf,0,-inf,0,648
0,0,nan,-inf,0,-inf,0,649
0,0,nan,-inf,0,-inf,0,650
0,0,nan,-inf,0,-inf,0,651
0,0,nan,-inf,0,-inf,0,652
0,0,nan,-inf,0,-inf,0,653
0.0399019,0.34155,5.23346,1.7085,0.213916,0.321988,1.07139,654
0,0,nan,-inf,0,-inf,0,655
0,0,nan,-inf,0,-inf,0,656
0.0687523,0.345531,5.28915,2.03386,0.25131,0.377234,1.49878,657
0.0842885,0.424067,5.27292,1.93348,0.312647,0.366016,2.06603,658
0.0344957,0.272554,6.15554,1.80879,0.206432,0.28827,0.995877,659
0.064565,0.331277,7.75229,2.96105,0.290199,0.379894,1.83145,660
0.0168134,0.197194,7.01343,1.78716,0.159633,0.249982,0.692985,661
0.0205633,0.277185,5.04357,1.33024,0.218604,0.261519,0.655464,662
0.0604244,0.31932,8.07186,2.70438,0.251642,0.334429,1.59816,663
0.0519098,0.31294,6.77798,2.20217,0.222709,0.318733,1.33654,664
0.0710909,0.369404,7.0623,2.48663,0.297614,0.349121,1.63939,665
0.0341575,0.238142,7.36541,2.68666,0.205255,0.361819,1.15714,666
0.0462762,0.369681,6.80762,2.16124,0.231678,0.311447,1.34405,667
0.0410799,0.262037,8.30895,2.22197,0.211337,0.267147,1.20374,668
0.0612175,0.30194,7.2775,2.34591,0.266286,0.322024,1.45806,669
0.0439026,0.323233,6.37464,1.813,0.217069,0.282003,1.11097,670
0.0395111,0.258257,7.93173,2.46174,0.215825,0.309802,1.24443,671
0.0660288,0.31177,6.54923,2.48986,0.272523,0.379789,1.60889,672
0.0757389,0.399103,9.42279,2.97408,0.256516,0.315591,1.89802,673
0.0345307,0.275486,7.43699,2.28791,0.201985,0.301799,1.02652,674
0.0567561,0.301177,5.19086,2.51574,0.202841,0.484424,1.56152,675
0.0282614,0.296951,5.38444,1.58622,0.225486,0.292338,0.819565,676
0.0329328,0.281094,6.16521,1.88457,0.241539,0.300117,0.976313,677
0.0282497,0.316926,5.99614,1.59209,0.188482,0.265489,0.845063,678
0.0461828,0.30066,10.9689,3.32654,0.179451,0.301784,1.60923,679
0.0217297,0.227242,6.89701,1.98309,0.210796,0.287007,0.842763,680
0.0265235,0.275637,5.19483,1.40158,0.262186,0.269773,0.724406,681
0.0540617,0.352737,5.15542,1.67454,0.272253,0.324222,1.25304,682
0.0348981,0.266715,7.35251,2.21886,0.239424,0.301749,1.06255,683
0.0923249,0.407455,8.61259,3.1476,0.291335,0.364987,2.08337,684
0.0480432,0.298685,6.70513,2.34965,0.294671,0.349789,1.31981,685
0.0361403,0.282082,7.33144,2.90256,0.209524,0.395345,1.32745,686
0.0417389,0.266988,7.18405,2.4994,0.192305,0.347279,1.27036,687
0.0340641,0.223341,7.34337,2.1731,0.184435,0.29539,1.03643,688
0.0380823,0.232857,9.65462,2.78632,0.198793,0.288223,1.24386,689
0.0317839,0.283015,8.03953,2.05496,0.205094,0.255144,1.00896,690
0.0413482,0.31533,9.05389,3.06939,0.162241,0.338668,1.42407,691
0.0515774,0.272954,7.54512,2.77094,0.226121,0.36677,1.47767,692
0.0341166,0.30194,4.70092,1.4557,0.249968,0.307043,0.897767,693
0.024424,0.214574,9.29482,2.33139,0.157165,0.248705,0.923638,694
0.0615674,0.270131,10.0883,3.17837,0.198753,0.314484,1.68743,695
0.0499911,0.275405,6.91268,2.73947,0.215031,0.395577,1.43639,696
0,0,nan,-inf,0,-inf,0,697
0,0,nan,-inf,0,-inf,0,698
0,0,nan,-inf,0,-inf,0,699
0,0,nan,-inf,0,-inf,0,700
0,0,nan,-inf,0,-inf,0,701
0,0,nan,-inf,0,-inf,0,702
0,0,nan,-inf,0,-inf,0,703
0,0,nan,-inf,0,-inf,0,704
0,0,nan,-inf,0,-inf,0,705
0,0,nan,-inf,0,-inf,0,706
0,0,nan,-inf,0,-inf,0,707
0,0,nan,-inf,0,-inf,0,708
0,0,nan,-inf,0,-inf,0,709
0,0,nan,-inf,0,-inf,0,710
0,0,nan,-inf,0,-inf,0,711
0,0,nan,-inf,0,-inf,0,712
0,0,nan,-inf,0,-inf,0,713
0,0,nan,-inf,0,-inf,0,714
0.0544816,0.428055,6.67489,2.20579,0.25149,0.330424,1.31887,715
0,0,nan,-inf,0,-inf,0,716
0,0,nan,-inf,0,-inf,0,717
0.0365602,0.292132,5.71532,2.61182,0.204339,0.456388,1.24165,718
0.0393537,0.360438,8.21488,3.03541,0.220429,0.362779,1.39023,719
0.0329503,0.246817,10.119,2.46298,0.217304,0.242959,1.09945,720
0.0368693,0.326282,5.63643,1.9822,0.273699,0.351038,1.13647,721
0.014813,0.216675,5.25771,1.21688,0.189599,0.227237,0.515241,722
0.0264302,0.202024,6.53116,2.04917,0.183003,0.312057,0.913255,723
0.0785091,0.314057,7.13096,2.35453,0.273405,0.323916,1.65187,724
0.193602,0.408303,9.78829,4.38879,0.317431,0.447558,3.67278,725
0.0351722,0.319681,6.02858,1.87157,0.211457,0.310133,1.02334,726
0.0316031,0.305552,6.47603,2.14895,0.174264,0.329149,1.00672,727
0.0537818,0.284327,6.90476,2.97784,0.220681,0.423086,1.6209,728
0.0509825,0.266947,6.66837,2.45563,0.249174,0.367582,1.42881,729
0.0214906,0.234824,4.98233,1.32341,0.221524,0.265598,0.678774,730
0.0163876,0.226681,5.55378,1.25171,0.186042,0.224959,0.574001,731
0.00805386,0.20482,4.31361,1.00221,0.134068,0.225907,0.346624,732
0.0205516,0.308389,4.91372,1.28884,0.200606,0.26227,0.70325,733
0.0106199,0.271096,4.26852,1.21715,0.173156,0.275921,0.472778,734
0,0,nan,-inf,0,-inf,0,735
0,0,nan,-inf,0,-inf,0,736
0,0,nan,-inf,0,-inf,0,737
0,0,nan,-inf,0,-inf,0,738
0.0138333,0.201836,5.37459,1.34617,0.188624,0.247633,0.54667,739
0.0221321,0.301007,5.32817,1.47206,0.193135,0.271034,0.763909,740
0,0,nan,-inf,0,-inf,0,741
0,0,nan,-inf,0,-inf,0,742
0.0424388,0.356084,4.69762,1.39484,0.246732,0.289405,1.02336,743
0.0222662,0.301116,5.11511,1.25022,0.194469,0.23982,0.685781,744
0.0410274,0.348148,3.77637,1.44874,0.268348,0.371388,0.997952,745
0.038858,0.349254,4.09052,1.3469,0.289166,0.32308,0.932271,746
0,0,nan,-inf,0,-inf,0,747
0,0,nan,-inf,0,-inf,0,748
0,0,nan,-inf,0,-inf,0,749
0,0,nan,-inf,0,-inf,0,750
0,0,nan,-inf,0,-inf,0,751
0,0,nan,-inf,0,-inf,0,752
0,0,nan,-inf,0,-inf,0,753
0,0,nan,-inf,0,-inf,0,754
0,0,nan,-inf,0,-inf,0,755
0,0,nan,-inf,0,-inf,0,756
0.00875952,0.334563,3.14466,0.841643,0.199548,0.264415,0.377641,757
0.00565695,0.168666,3.96305,0.83097,0.147462,0.209331,0.263174,758
0.00819966,0.222727,3.87601,0.761821,0.141842,0.196221,0.314307,759
0.00555197,0.212111,3.20607,0.54248,0.146783,0.165767,0.207835,760
0.00993173,0.221458,5.23078,0.836288,0.148086,0.15663,0.348267,761
0.00272933,0.164766,2.98697,0.416399,0.121006,0.138337,0.130817,762
0,0,nan,-inf,0,-inf,0,763
0,0,nan,-inf,0,-inf,0,764
0,0,nan,-inf,0,-inf,0,765
0,0,nan,-inf,0,-inf,0,766
0,0,nan,-inf,0,-inf,0,767
0,0,nan,-inf,0,-inf,0,768
0,0,nan,-inf,0,-inf,0,769
0,0,nan,-inf,0,-inf,0,770
0,0,nan,-inf,0,-inf,0,771
0,0,nan,-inf,0,-inf,0,772
0,0,nan,-inf,0,-inf,0,773
0,0,nan,-inf,0,-inf,0,774
0,0,nan,-inf,0,-inf,0,775
0,0,nan,-inf,0,-inf,0,776
0,0,nan,-inf,0,-inf,0,777
0.00349914,0.224068,2.20235,0.421547,0.186107,0.190696,0.160342,778
0,0,nan,-inf,0,-inf,0,779
0,0,nan,-inf,0,-inf,0,780
0,0,nan,-inf,0,-inf,0,781
0.00347581,0.179758,3.87018,0.562763,0.114405,0.145169,0.181059,782
0,0,nan,-inf,0,-inf,0,783
0.00171458,0.152568,2.83747,0.357719,0.0957045,0.12586,0.0986558,784
0,0,nan,-inf,0,-inf,0,785
0,0,nan,-inf,0,-inf,0,786
0,0,nan,-inf,0,-inf,0,787
0,0,nan,-inf,0,-inf,0,788
0,0,nan,-inf,0,-inf,0,789
0,0,nan,-inf,0,-inf,0,790
0.0144165,0.218022,4.48937,0.931561,0.166183,0.20747,0.455497,791
0.0077681,0.207834,3.06874,0.645221,0.158972,0.208645,0.282619,792
0.00520206,0.160466,5.57392,0.845009,0.116793,0.151318,0.246587,793
0.00477633,0.17331,5.7429,0.739086,0.124815,0.128482,0.223484,794
0,0,nan,-inf,0,-inf,0,795
0,0,nan,-inf,0,-inf,0,796
0,0,nan,-inf,0,-inf,0,797
0,0,nan,-inf,0,-inf,0,798
0,0,nan,-inf,0,-inf,0,799
0,0,nan,-inf,0,-inf,0,800
0.0103516,0.267953,4.96823,1.05041,0.142576,0.208693,0.454527,801
0,0,nan,-inf,0,-inf,0,802
0,0,nan,-inf,0,-inf,0,803
0,0,nan,-inf,0,-inf,0,804
0,0,nan,-inf,0,-inf,0,805
0,0,nan,-inf,0,-inf,0,806
0,0,nan,-inf,0,-inf,0,807
0.120475,0.422404,9.28685,4.85609,0.232426,0.520387,3.31714,808
0.0718141,0.383238,6.98262,2.77023,0.19666,0.394826,1.8407,809
0.519069,0.753541,15.6416,11.1381,0.221348,0.705119,13.0466,810
0.0966171,0.392323,9.07364,4.86744,0.226628,0.531087,3.16994,811
0.15801,0.540238,9.59848,6.36976,0.169773,0.654636,4.65829,812
0.159759,0.333998,32.4765,9.92554,0.197906,0.302634,4.98162,813
0.17284,0.491798,16.8841,6.07422,0.255823,0.358032,4.86355,814
0.265672,0.628322,8.11139,8.48859,0.292242,1.03233,7.25558,815
0.822147,1.0149,11.3997,9.44278,0.365995,0.820237,15.5119,816
0.0855715,0.39136,15.8851,5.32911,0.180083,0.333867,3.12696,817
0.424825,0.907152,10.4519,8.81038,0.287383,0.834706,10.7097,818
0.122143,0.360429,11.8038,8.82856,0.163443,0.740484,4.58717,819
0,0,nan,-inf,0,-inf,0,820
0,0,nan,-inf,0,-inf,0,821
0,0,nan,-inf,0,-inf,0,822
0.288714,0.660958,14.5227,7.98542,0.258988,0.544482,6.8883,823
0.0605527,0.216419,13.626,6.39235,0.172477,0.464448,2.32805,824
0.0673876,0.276515,11.9485,6.83774,0.161144,0.5712,2.65583,825
0.217268,0.561791,14.6329,9.80255,0.287383,0.65591,6.12129,826
0.136595,0.325886,15.619,6.63083,0.223004,0.420385,3.99652,827
0.0355105,0.398777,5.81993,2.48933,0.183308,0.419912,1.38194,828
0.053012,0.309825,7.3677,2.14861,0.231742,0.287973,1.37003,829
0.142374,0.657325,9.08796,5.88982,0.248763,0.632659,4.47069,830
0.131626,0.372066,10.0728,4.81187,0.286839,0.471973,3.22657,831
0.061859,0.36718,10.4405,2.99427,0.194993,0.285415,1.81118,832
0.0805444,0.394356,7.79325,3.54646,0.278127,0.452883,2.70252,833
0.0429286,0.294121,9.63019,2.97854,0.161658,0.305104,1.38212,834
0.0391146,0.248414,14.689,4.07409,0.149224,0.276023,1.58372,835
0.0266693,0.184115,11.0022,4.37984,0.149224,0.396173,1.29435,836
0.14175,0.535248,10.3215,6.65805,0.283216,0.636985,4.68249,837
0.046037,0.342467,10.6213,4.31023,0.136338,0.402806,1.79361,838
0.0572984,0.326351,16.1075,3.94987,0.158561,0.244041,2.06277,839
0.0201142,0.218144,10.8518,2.22981,0.150536,0.200257,0.860592,840
0.0067825,0.206272,5.97003,1.22966,0.0940825,0.204514,0.367359,841
0.0554614,0.287671,16.1548,5.2948,0.15385,0.326178,2.10542,842
0.166413,0.580214,14.5007,9.58611,0.547765,0.654613,5.91714,843
0.0560563,0.30719,10.1504,4.70672,0.173698,0.461469,2.22325,844
0.0294453,0.328755,7.6789,2.16806,0.151341,0.278803,1.08289,845
0.0110631,0.134956,6.48905,3.05687,0.0975613,0.467593,0.687658,846
0.0220388,0.183735,14.0073,3.31336,0.130166,0.235408,1.03897,847
0,0,nan,-inf,0,-inf,0,848
0.0505451,0.276304,7.76602,2.94119,0.227897,0.375826,1.61171,849
0,0,nan,-inf,0,-inf,0,850
0.0148947,0.144016,8.79529,2.6764,0.114486,0.302046,0.739257,851
0.0159094,0.202495,8.2675,1.73807,0.150066,0.207383,0.65307,852
0,0,nan,-inf,0,-inf,0,853
0,0,nan,-inf,0,-inf,0,854
0.010235,0.148338,14.7556,2.48024,0.0914298,0.167281,0.603187,855
0,0,nan,-inf,0,-inf,0,856
0.0494662,0.224553,16.4595,5.30593,0.141277,0.318492,2.13097,857
0.0716099,0.24383,11.9306,10.7485,0.119444,0.892109,3.45444,858
0.0352422,0.205349,11.5888,4.05483,0.157539,0.346473,1.55182,859
0.128261,0.698364,9.26163,5.43746,0.19863,0.579139,4.02553,860
0.0673527,0.428501,10.4006,5.89213,0.168047,0.560978,2.64226,861
0.164909,0.370736,10.868,6.75162,0.23605,0.615162,4.66076,862
0,0,nan,-inf,0,-inf,0,863
0,0,nan,-inf,0,-inf,0,864
0,0,nan,-inf,0,-inf,0,865
0,0,nan,-inf,0,-inf,0,866
0,0,nan,-inf,0,-inf,0,867
0,0,nan,-inf,0,-inf,0,868
0,0,nan,-inf,0,-inf,0,869
0,0,nan,-inf,0,-inf,0,870
0.202699,0.54893,6.64795,5.56695,0.336364,0.824998,5.28544,871
0,0,nan,-inf,0,-inf,0,872
0,0,nan,-inf,0,-inf,0,873
0,0,nan,-inf,0,-inf,0,874
0,0,nan,-inf,0,-inf,0,875
0,0,nan,-inf,0,-inf,0,876
0.147985,0.703167,12.948,7.07894,0.182102,0.538629,4.82027,877
0,0,nan,-inf,0,-inf,0,878
0.199025,0.483711,9.30492,6.25989,0.236097,0.646795,5.00664,879
0.20586,0.513775,8.21632,5.70561,0.246957,0.684144,5.03464,880
0.257426,0.521753,9.21214,6.89061,0.303966,0.747732,5.67639,881
0.298483,0.744392,11.3355,6.79641,0.373567,0.599358,6.862,882
0.674629,1.83933,6.67062,7.04218,0.477484,1.03836,14.2353,883
0.136618,0.363964,9.01911,5.23742,0.237774,0.576046,3.5334,884
0.13428,0.46645,7.7688,7.10307,0.40576,0.900773,4.15657,885
0.395444,0.974634,6.40267,7.23038,0.361344,1.11256,10.0982,886
0.106951,0.569184,8.97551,5.11416,0.323068,0.547153,3.85246,887
0.236939,0.399818,11.3291,7.13411,0.347201,0.604697,5.75883,888
0.176427,0.438061,8.31784,6.41414,0.24714,0.756925,4.77017,889
0.192045,0.45485,10.0598,5.12893,0.371139,0.500529,4.55319,890
