"muscles_p1-final.Label-Analysis"
"Volume3d","Length3d","LengthOrientPhi","LengthOrientTheta","index","Materials"
0,-inf,5.72958,180,2658,""
0,-inf,5.72958,180,2659,""
0,-inf,5.72958,180,2660,""
0,-inf,5.72958,180,2661,""
0,-inf,5.72958,180,2662,""
0,-inf,5.72958,180,2663,""
0,-inf,5.72958,180,2664,""
0,-inf,5.72958,180,2665,""
0,-inf,5.72958,180,2666,""
0,-inf,5.72958,180,2667,""
0,-inf,5.72958,180,2668,""
0,-inf,5.72958,180,2669,""
0,-inf,5.72958,180,2670,""
0,-inf,5.72958,180,2671,""
0,-inf,5.72958,180,2672,""
0,-inf,5.72958,180,2673,""
0,-inf,5.72958,180,2674,""
0,-inf,5.72958,180,2675,""
0,-inf,5.72958,180,2676,""
0,-inf,5.72958,180,2677,""
0,-inf,5.72958,180,2678,""
0,-inf,5.72958,180,2679,""
0,-inf,5.72958,180,2680,""
0,-inf,5.72958,180,2681,""
0,-inf,5.72958,180,2682,""
0,-inf,5.72958,180,2683,""
0,-inf,5.72958,180,2684,""
0,-inf,5.72958,180,2685,""
0,-inf,5.72958,180,2686,""
0,-inf,5.72958,180,2687,""
0,-inf,5.72958,180,2688,""
0,-inf,5.72958,180,2689,""
0,-inf,5.72958,180,2690,""
0,-inf,5.72958,180,2691,""
0,-inf,5.72958,180,2692,""
0,-inf,5.72958,180,2693,""
0,-inf,5.72958,180,2694,""
0,-inf,5.72958,180,2695,""
0,-inf,5.72958,180,2696,""
0,-inf,5.72958,180,2697,""
0,-inf,5.72958,180,2698,""
0,-inf,5.72958,180,2699,""
0,-inf,5.72958,180,2700,""
0,-inf,5.72958,180,2701,""
0,-inf,5.72958,180,2702,""
0,-inf,5.72958,180,2703,""
0,-inf,5.72958,180,2704,""
0,-inf,5.72958,180,2705,""
0,-inf,5.72958,180,2706,""
0,-inf,5.72958,180,2707,""
0,-inf,5.72958,180,2708,""
0,-inf,5.72958,180,2709,""
0,-inf,5.72958,180,2710,""
0,-inf,5.72958,180,2711,""
0,-inf,5.72958,180,2712,""
0,-inf,5.72958,180,2713,""
0,-inf,5.72958,180,2714,""
0,-inf,5.72958,180,2715,""
0,-inf,5.72958,180,2716,""
0,-inf,5.72958,180,2717,""
0,-inf,5.72958,180,2718,""
0,-inf,5.72958,180,2719,""
0,-inf,5.72958,180,2720,""
0,-inf,5.72958,180,2721,""
0,-inf,5.72958,180,2722,""
0,-inf,5.72958,180,2723,""
0,-inf,5.72958,180,2724,""
0,-inf,5.72958,180,2725,""
0,-inf,5.72958,180,2726,""
0,-inf,5.72958,180,2727,""
0,-inf,5.72958,180,2728,""
0,-inf,5.72958,180,2729,""
0,-inf,5.72958,180,2730,""
0,-inf,5.72958,180,2731,""
0,-inf,5.72958,180,2732,""
0,-inf,5.72958,180,2733,""
0,-inf,5.72958,180,2734,""
0,-inf,5.72958,180,2735,""
0,-inf,5.72958,180,2736,""
0,-inf,5.72958,180,2737,""
0,-inf,5.72958,180,2738,""
0,-inf,5.72958,180,2739,""
0,-inf,5.72958,180,2740,""
0,-inf,5.72958,180,2741,""
0,-inf,5.72958,180,2742,""
0,-inf,5.72958,180,2743,""
0,-inf,5.72958,180,2744,""
0,-inf,5.72958,180,2745,""
0,-inf,5.72958,180,2746,""
0,-inf,5.72958,180,2747,""
0,-inf,5.72958,180,2748,""
0,-inf,5.72958,180,2749,""
0,-inf,5.72958,180,2750,""
0,-inf,5.72958,180,2751,""
0,-inf,5.72958,180,2752,""
0,-inf,5.72958,180,2753,""
0,-inf,5.72958,180,2754,""
0,-inf,5.72958,180,2755,""
0,-inf,5.72958,180,2756,""
0,-inf,5.72958,180,2757,""
0,-inf,5.72958,180,2758,""
0,-inf,5.72958,180,2759,""
0,-inf,5.72958,180,2760,""
0,-inf,5.72958,180,2761,""
0,-inf,5.72958,180,2762,""
0,-inf,5.72958,180,2763,""
0,-inf,5.72958,180,2764,""
0,-inf,5.72958,180,2765,""
0,-inf,5.72958,180,2766,""
0,-inf,5.72958,180,2767,""
0,-inf,5.72958,180,2768,""
0,-inf,5.72958,180,2769,""
0,-inf,5.72958,180,2770,""
0,-inf,5.72958,180,2771,""
0.0899629,6.62173,54.7563,-138.212,2772,""
0.0323087,3.11624,54.7563,-138.212,2773,""
0.030046,2.86071,27.6049,91.7724,2774,""
0.0282381,2.73252,27.6049,91.7724,2775,""
0.0249897,2.90808,27.6049,91.7724,2776,""
0.0152621,2.48102,27.6049,91.7724,2777,""
0.196908,13.6307,54.7563,-138.212,2778,""
0.703392,12.1138,33.0205,-113.838,2779,""
0.0215139,1.34661,31.1165,-166.64,2780,""
0.00984425,1.05402,31.1165,-166.64,2781,""
0.00931938,1.0384,31.1165,-166.64,2782,""
0.00863705,1.23052,5.72958,180,2783,""
0.00348748,0.940304,5.72958,180,2784,""
0.0114597,1.01636,56.3636,-171.371,2785,""
0.00936604,1.27423,31.1165,-166.64,2786,""
0.016516,1.71038,31.1165,-166.64,2787,""
0,-inf,5.72958,180,2788,""
0.00782641,1.20162,33.0205,-113.838,2789,""
0.0085554,1.38211,31.1165,-166.64,2790,""
0.00880617,1.29491,5.72958,180,2791,""
0.00791972,1.23944,5.72958,180,2792,""
0.00659005,1.22867,34.0544,142.221,2793,""
0.00442641,1.11817,31.1165,-166.64,2794,""
0.00649674,1.22335,31.1165,-166.64,2795,""
0.0167842,1.30324,31.1165,-166.64,2796,""
0.0123286,1.45917,31.1165,-166.64,2797,""
0.00810051,1.35832,33.0205,-113.838,2798,""
0.00614099,0.997929,31.1165,-166.64,2799,""
0.00404734,0.965589,31.1165,-166.64,2800,""
0.00480549,1.03897,31.1165,-166.64,2801,""
0.00390154,1.17173,58.2074,156.9,2802,""
0.00629262,1.0824,58.2074,156.9,2803,""
0.00745317,1.35072,56.3636,-171.371,2804,""
0.00980343,1.21475,31.1165,-166.64,2805,""
0.00610017,0.987577,34.0544,142.221,2806,""
0.00670669,1.15934,34.0544,142.221,2807,""
0.00568611,1.16225,31.1165,-166.64,2808,""
0.0113955,1.34118,31.1165,-166.64,2809,""
0.00478799,0.985729,34.0544,142.221,2810,""
0.0122937,1.37817,31.1165,-166.64,2811,""
0.007459,1.09153,31.1165,-166.64,2812,""
0.00719074,1.12306,5.72958,180,2813,""
0.00962847,1.3105,31.1165,-166.64,2814,""
0.0066717,1.0997,5.72958,180,2815,""
0.00801304,1.28015,33.0205,-113.838,2816,""
0.00720823,1.13639,33.0205,-113.838,2817,""
0,-inf,5.72958,180,2818,""
0.0118621,1.03165,5.72958,180,2819,""
0.0085729,1.11274,33.0205,-113.838,2820,""
0.0106432,1.35942,5.72958,180,2821,""
0.00641509,1.30395,5.72958,180,2822,""
0.0093777,1.24843,5.72958,180,2823,""
0,-inf,5.72958,180,2824,""
0,-inf,5.72958,180,2825,""
0.0110281,0.937889,33.0205,-113.838,2826,""
0,-inf,5.72958,180,2827,""
0,-inf,5.72958,180,2828,""
0.014224,1.06214,5.72958,180,2829,""
0.0101009,0.993601,33.0205,-113.838,2830,""
0,-inf,5.72958,180,2831,""
0,-inf,5.72958,180,2832,""
0,-inf,5.72958,180,2833,""
0.00320755,0.594522,23.5183,-58.2561,2834,""
0.00640343,0.787869,49.5486,-78.4436,2835,""
0.00163876,0.369643,23.5183,-58.2561,2836,""
0.00444974,0.707078,23.5183,-58.2561,2837,""
0.00226278,0.558631,33.0205,-113.838,2838,""
0.00577942,0.7656,23.5183,-58.2561,2839,""
0.010789,0.942232,23.5183,-58.2561,2840,""
0,-inf,5.72958,180,2841,""
0,-inf,5.72958,180,2842,""
0.00695163,0.964637,22.6546,29.5546,2843,""
0,-inf,5.72958,180,2844,""
0.00275266,0.612533,5.72958,180,2845,""
0.0050096,0.852638,22.6546,29.5546,2846,""
0.00195369,0.417443,33.0205,-113.838,2847,""
0.0028343,0.560495,23.5183,-58.2561,2848,""
0.00246106,0.621256,49.5486,-78.4436,2849,""
0.00358079,0.686529,50.9635,-41.7785,2850,""
0.00344665,0.630431,23.5183,-58.2561,2851,""
0,-inf,5.72958,180,2852,""
0,-inf,5.72958,180,2853,""
0.00306758,0.629894,38.3848,-10.324,2854,""
0.00213448,0.51049,49.5486,-78.4436,2855,""
0,-inf,5.72958,180,2856,""
0,-inf,5.72958,180,2857,""
0,-inf,5.72958,180,2858,""
0,-inf,5.72958,180,2859,""
0.00156878,0.37293,33.0205,-113.838,2860,""
0,-inf,5.72958,180,2861,""
0,-inf,5.72958,180,2862,""
0,-inf,5.72958,180,2863,""
0,-inf,5.72958,180,2864,""
0,-inf,5.72958,180,2865,""
0,-inf,5.72958,180,2866,""
0,-inf,5.72958,180,2867,""
0,-inf,5.72958,180,2868,""
0,-inf,5.72958,180,2869,""
0.00226278,0.468162,23.5183,-58.2561,2870,""
0.00136467,0.518457,49.5486,-78.4436,2871,""
0,-inf,5.72958,180,2872,""
0.0032717,0.648459,34.0544,142.221,2873,""
0.00261852,0.612019,31.1165,-166.64,2874,""
0.00421647,0.732572,5.72958,180,2875,""
0.00201201,0.531645,33.0205,-113.838,2876,""
0.00392487,0.673598,33.0205,-113.838,2877,""
0.0024319,0.608675,22.6546,29.5546,2878,""
0,-inf,5.72958,180,2879,""
0,-inf,5.72958,180,2880,""
0.00798971,1.01973,23.5183,-58.2561,2881,""
0.00685249,0.940484,31.1165,-166.64,2882,""
0.010235,1.08951,33.0205,-113.838,2883,""
0.00735986,1.01189,33.0205,-113.838,2884,""
0.00423979,0.728681,33.0205,-113.838,2885,""
0.00298593,0.533183,31.1165,-166.64,2886,""
0.00258937,0.587495,5.72958,180,2887,""
0.00264185,0.628646,5.72958,180,2888,""
0.00404151,0.795278,23.5183,-58.2561,2889,""
0.00258937,0.590249,31.1165,-166.64,2890,""
0.00478799,0.748685,5.72958,180,2891,""
0.00691081,0.95468,5.72958,180,2892,""
0.00264185,0.577061,33.0205,-113.838,2893,""
0.00422813,0.857163,31.1165,-166.64,2894,""
0.00426312,0.791838,31.1165,-166.64,2895,""
0.00395403,0.96458,31.1165,-166.64,2896,""
0.00362744,1.04555,33.0205,-113.838,2897,""
0.00330669,0.926622,33.0205,-113.838,2898,""
0.00267101,0.711068,5.72958,180,2899,""
0.00324837,0.651947,5.72958,180,2900,""
0.00317839,0.625112,5.72958,180,2901,""
0.00738319,0.931897,23.5183,-58.2561,2902,""
0,-inf,5.72958,180,2903,""
0.00346998,0.73492,23.5183,-58.2561,2904,""
0.00674168,0.732572,5.72958,180,2905,""
0.00258353,0.755528,33.0205,-113.838,2906,""
0,-inf,5.72958,180,2907,""
0,-inf,5.72958,180,2908,""
0.0151455,1.77113,82.2767,-129.036,2909,""
0,-inf,5.72958,180,2910,""
0.0246981,2.23681,58.6268,124.909,2911,""
0.0139849,1.8778,34.0544,142.221,2912,""
0.030565,2.95604,27.6049,91.7724,2913,""
0.0317372,2.81692,27.6049,91.7724,2914,""
0.039377,2.6563,27.6049,91.7724,2915,""
0,-inf,5.72958,180,2916,""
0.0234501,1.83639,34.0544,142.221,2917,""
0.0241849,2.22103,27.6049,91.7724,2918,""
0.0319472,2.53734,27.6049,91.7724,2919,""
0.0264477,2.80239,27.6049,91.7724,2920,""
0.0239808,2.00273,27.6049,91.7724,2921,""
0.019811,1.64538,34.0544,142.221,2922,""
0.018837,1.67377,27.6049,91.7724,2923,""
0.0186854,1.83961,27.6049,91.7724,2924,""
0.0497228,2.90423,27.6049,91.7724,2925,""
0.0181431,1.62556,27.6049,91.7724,2926,""
0.0132384,1.45797,27.6049,91.7724,2927,""
0.00933688,1.75416,34.0544,142.221,2928,""
0.0443108,2.97049,27.6049,91.7724,2929,""
0.046177,2.82889,27.6049,91.7724,2930,""
0.0153729,1.55309,27.6049,91.7724,2931,""
0.0300168,2.41136,27.6049,91.7724,2932,""
0.027894,2.63431,27.6049,91.7724,2933,""
0.0153379,1.45852,27.6049,91.7724,2934,""
0.018837,1.68448,27.6049,91.7724,2935,""
0.0632878,5.83414,54.7563,-138.212,2936,""
0.00649091,0.898844,27.6049,91.7724,2937,""
0.00582607,0.791758,27.6049,91.7724,2938,""
0.00640926,0.909481,27.6049,91.7724,2939,""
0.0176065,1.49197,27.6049,91.7724,2940,""
0.00955849,1.34913,34.0544,142.221,2941,""
0.0146497,1.96517,34.0544,142.221,2942,""
0.0227852,1.57482,27.6049,91.7724,2943,""
0.0253688,2.10037,27.6049,91.7724,2944,""
0.0236309,2.54578,27.6049,91.7724,2945,""
0.0205516,1.8986,34.0544,142.221,2946,""
0.0258003,2.32022,34.0544,142.221,2947,""
0.0217822,2.17466,27.6049,91.7724,2948,""
0.0255671,2.41376,27.6049,91.7724,2949,""
0.0135009,1.6092,27.6049,91.7724,2950,""
0.0271242,5.18403,54.7563,-138.212,2951,""
0.0353472,3.43783,31.1165,-166.64,2952,""
0.041459,3.91663,31.1165,-166.64,2953,""
0.0342916,3.53734,33.0205,-113.838,2954,""
0.0270309,2.76018,33.0205,-113.838,2955,""
0.0744851,4.82281,82.2767,-129.036,2956,""
0,-inf,5.72958,180,2957,""
0,-inf,5.72958,180,2958,""
0,-inf,5.72958,180,2959,""
0.0691547,4.87895,82.2767,-129.036,2960,""
0.0170467,2.16838,82.2767,-129.036,2961,""
0.13372,6.3608,54.7563,-138.212,2962,""
0.150352,10.1437,54.7563,-138.212,2963,""
0.028034,2.81452,82.2767,-129.036,2964,""
0.0176182,2.66372,54.7563,-138.212,2965,""
0.0335451,3.70926,54.7563,-138.212,2966,""
0.0602377,5.87676,54.7563,-138.212,2967,""
0.0168192,1.84581,82.2767,-129.036,2968,""
0.0282497,3.40773,82.2767,-129.036,2969,""
0.00843876,1.24389,82.2767,-129.036,2970,""
0.0318539,4.88695,54.7563,-138.212,2971,""
0.011588,2.82871,54.7563,-138.212,2972,""
0.0228202,3.66404,78.8951,-155.034,2973,""
0.00609434,1.09861,82.2767,-129.036,2974,""
0.0137633,1.5488,82.2767,-129.036,2975,""
0.0105091,1.77746,82.2767,-129.036,2976,""
0.0180381,1.94316,82.2767,-129.036,2977,""
0.0246631,2.69181,61.9597,-107.413,2978,""
0.0395986,5.26176,54.7563,-138.212,2979,""
0.0136875,1.32168,52.462,92.4823,2980,""
0.0130051,1.60041,52.462,92.4823,2981,""
0.0128127,1.51194,58.6268,124.909,2982,""
0.0212281,1.65621,52.462,92.4823,2983,""
0.0216947,1.3344,58.6268,124.909,2984,""
0.00758731,1.22194,52.462,92.4823,2985,""
0,-inf,5.72958,180,2986,""
0.00852624,1.34562,82.2767,-129.036,2987,""
0.0264244,5.0343,54.7563,-138.212,2988,""
0.022587,3.12398,52.462,92.4823,2989,""
0.0136641,1.5052,52.462,92.4823,2990,""
0.0173616,1.66575,52.462,92.4823,2991,""
0.0701345,2.78512,71.8695,68.6512,2992,""
0.062728,2.73221,71.8695,68.6512,2993,""
0,-inf,5.72958,180,2994,""
0,-inf,5.72958,180,2995,""
0,-inf,5.72958,180,2996,""
0,-inf,5.72958,180,2997,""
0,-inf,5.72958,180,2998,""
0,-inf,5.72958,180,2999,""
0,-inf,5.72958,180,3000,""
0,-inf,5.72958,180,3001,""
0,-inf,5.72958,180,3002,""
0,-inf,5.72958,180,3003,""
0,-inf,5.72958,180,3004,""
0,-inf,5.72958,180,3005,""
0,-inf,5.72958,180,3006,""
0,-inf,5.72958,180,3007,""
0,-inf,5.72958,180,3008,""
0,-inf,5.72958,180,3009,""
0,-inf,5.72958,180,3010,""
0,-inf,5.72958,180,3011,""
0,-inf,5.72958,180,3012,""
0,-inf,5.72958,180,3013,""
0,-inf,5.72958,180,3014,""
0,-inf,5.72958,180,3015,""
0,-inf,5.72958,180,3016,""
0,-inf,5.72958,180,3017,""
0,-inf,5.72958,180,3018,""
0,-inf,5.72958,180,3019,""
0,-inf,5.72958,180,3020,""
0,-inf,5.72958,180,3021,""
0,-inf,5.72958,180,3022,""
0,-inf,5.72958,180,3023,""
0,-inf,5.72958,180,3024,""
0,-inf,5.72958,180,3025,""
0,-inf,5.72958,180,3026,""
0,-inf,5.72958,180,3027,""
0,-inf,5.72958,180,3028,""
0,-inf,5.72958,180,3029,""
0,-inf,5.72958,180,3030,""
0,-inf,5.72958,180,3031,""
0,-inf,5.72958,180,3032,""
0,-inf,5.72958,180,3033,""
0,-inf,5.72958,180,3034,""
0,-inf,5.72958,180,3035,""
0,-inf,5.72958,180,3036,""
0,-inf,5.72958,180,3037,""
0,-inf,5.72958,180,3038,""
0,-inf,5.72958,180,3039,""
0,-inf,5.72958,180,3040,""
0,-inf,5.72958,180,3041,""
0,-inf,5.72958,180,3042,""
0,-inf,5.72958,180,3043,""
0,-inf,5.72958,180,3044,""
0,-inf,5.72958,180,3045,""
0,-inf,5.72958,180,3046,""
0,-inf,5.72958,180,3047,""
0,-inf,5.72958,180,3048,""
0,-inf,5.72958,180,3049,""
0,-inf,5.72958,180,3050,""
0,-inf,5.72958,180,3051,""
0,-inf,5.72958,180,3052,""
0,-inf,5.72958,180,3053,""
0,-inf,5.72958,180,3054,""
0,-inf,5.72958,180,3055,""
0,-inf,5.72958,180,3056,""
0,-inf,5.72958,180,3057,""
0,-inf,5.72958,180,3058,""
0,-inf,5.72958,180,3059,""
0,-inf,5.72958,180,3060,""
0,-inf,5.72958,180,3061,""
0,-inf,5.72958,180,3062,""
0,-inf,5.72958,180,3063,""
0,-inf,5.72958,180,3064,""
0,-inf,5.72958,180,3065,""
0,-inf,5.72958,180,3066,""
0,-inf,5.72958,180,3067,""
0,-inf,5.72958,180,3068,""
0,-inf,5.72958,180,3069,""
0,-inf,5.72958,180,3070,""
0,-inf,5.72958,180,3071,""
0,-inf,5.72958,180,3072,""
0,-inf,5.72958,180,3073,""
0,-inf,5.72958,180,3074,""
0,-inf,5.72958,180,3075,""
0,-inf,5.72958,180,3076,""
0,-inf,5.72958,180,3077,""
0,-inf,5.72958,180,3078,""
0.218498,8.31081,54.7563,-138.212,3079,""
0.0675976,4.14934,54.7563,-138.212,3080,""
0.0606751,7.93882,54.7563,-138.212,3081,""
0.0538635,3.17456,33.0205,-113.838,3082,""
0.0349681,2.64644,27.6049,91.7724,3083,""
0.0211581,1.80069,82.2767,-129.036,3084,""
0.0277424,1.38307,54.7563,-138.212,3085,""
0.0178048,1.3594,54.7563,-138.212,3086,""
0.0112148,1.6564,54.7563,-138.212,3087,""
0.0153787,1.72917,54.7563,-138.212,3088,""
0.0128652,1.74015,54.7563,-138.212,3089,""
0.0736045,5.15834,31.1165,-166.64,3090,""
0,-inf,5.72958,180,3091,""
0,-inf,5.72958,180,3092,""
0.339644,7.82501,54.7563,-138.212,3093,""
0.0885225,5.3465,54.7563,-138.212,3094,""
0.0132151,2.127,61.9597,-107.413,3095,""
0.0206041,2.59343,27.6049,91.7724,3096,""
0.00565111,1.05088,52.462,92.4823,3097,""
0.0124278,1.76308,27.6049,91.7724,3098,""
0.02373,2.74205,27.6049,91.7724,3099,""
0.012871,1.83347,27.6049,91.7724,3100,""
0.015058,2.43849,27.6049,91.7724,3101,""
0,-inf,5.72958,180,3102,""
0.0163118,2.42561,27.6049,91.7724,3103,""
0.0212631,1.91463,5.72958,180,3104,""
0.0131568,1.11407,5.72958,180,3105,""
0.0224587,2.31354,27.6049,91.7724,3106,""
0.0165976,1.25556,5.72958,180,3107,""
0.0153321,2.04103,27.6049,91.7724,3108,""
0.0106957,1.59464,27.6049,91.7724,3109,""
0.0160669,2.39417,27.6049,91.7724,3110,""
0.0175832,2.76137,52.462,92.4823,3111,""
0.0195369,2.45577,52.462,92.4823,3112,""
0.021059,2.59115,27.6049,91.7724,3113,""
0.0201317,3.12829,27.6049,91.7724,3114,""
0.0184696,3.0066,52.462,92.4823,3115,""
0.0151571,2.06986,58.6268,124.909,3116,""
0,-inf,5.72958,180,3117,""
0.0276782,1.89956,27.6049,91.7724,3118,""
0.0343557,2.95926,54.7563,-138.212,3119,""
0.0088295,1.19104,34.0544,142.221,3120,""
0.00984425,1.42858,34.0544,142.221,3121,""
0.0129293,1.33796,27.6049,91.7724,3122,""
0.0110281,1.79927,27.6049,91.7724,3123,""
0.00580858,0.978598,27.6049,91.7724,3124,""
0.0160552,2.49721,27.6049,91.7724,3125,""
0.015472,2.45423,27.6049,91.7724,3126,""
0.0134717,1.8378,27.6049,91.7724,3127,""
0.0313523,2.28303,27.6049,91.7724,3128,""
0.0426895,2.40191,27.6049,91.7724,3129,""
0.0304192,2.3762,27.6049,91.7724,3130,""
0.0269726,2.68946,27.6049,91.7724,3131,""
0.0174316,2.05099,27.6049,91.7724,3132,""
0.00667753,1.50285,52.462,92.4823,3133,""
0,-inf,5.72958,180,3134,""
0.00941269,1.97571,27.6049,91.7724,3135,""
0.0180964,2.08261,27.6049,91.7724,3136,""
0.0136933,2.2509,27.6049,91.7724,3137,""
0.00913276,1.85891,27.6049,91.7724,3138,""
0.00737736,1.91675,27.6049,91.7724,3139,""
0.00724906,1.56266,27.6049,91.7724,3140,""
0.00850291,1.73761,27.6049,91.7724,3141,""
0.0108415,1.71306,27.6049,91.7724,3142,""
0.00779725,1.78551,34.0544,142.221,3143,""
0.0159386,2.08115,34.0544,142.221,3144,""
0.0136,2.27273,34.0544,142.221,3145,""
0.00738902,1.2805,34.0544,142.221,3146,""
0.00974511,1.91889,34.0544,142.221,3147,""
0.00958765,1.70624,34.0544,142.221,3148,""
0.0104916,1.89959,27.6049,91.7724,3149,""
0.00977427,1.81885,34.0544,142.221,3150,""
0.00875369,1.72038,34.0544,142.221,3151,""
0.00511458,1.00911,31.1165,-166.64,3152,""
0.00339417,1.09736,31.1165,-166.64,3153,""
0.00915026,1.46839,31.1165,-166.64,3154,""
0.00576192,1.22847,31.1165,-166.64,3155,""
0.0119846,1.68252,31.1165,-166.64,3156,""
0.00910943,1.29321,31.1165,-166.64,3157,""
0.0144515,1.85743,5.72958,180,3158,""
0.007494,1.2198,5.72958,180,3159,""
0.00464803,0.866666,31.1165,-166.64,3160,""
0.00417564,0.93591,31.1165,-166.64,3161,""
0.00453722,0.942161,5.72958,180,3162,""
0.0110864,1.7535,5.72958,180,3163,""
0.0215664,2.86336,52.462,92.4823,3164,""
0.0289146,2.85095,52.462,92.4823,3165,""
0.0154137,1.5478,27.6049,91.7724,3166,""
0.0085729,1.1452,34.0544,142.221,3167,""
0.0132034,1.55483,34.0544,142.221,3168,""
0.0265876,2.83098,27.6049,91.7724,3169,""
0.0245348,2.26798,27.6049,91.7724,3170,""
0.0145798,1.75911,52.462,92.4823,3171,""
0.009506,1.3225,52.462,92.4823,3172,""
0.0164168,2.44548,27.6049,91.7724,3173,""
0.0066542,0.792377,27.6049,91.7724,3174,""
0.0208082,1.76479,22.6546,29.5546,3175,""
0.0182422,2.33651,27.6049,91.7724,3176,""
0.0112672,1.54111,27.6049,91.7724,3177,""
0.0122178,1.43717,27.6049,91.7724,3178,""
0.00875369,1.25585,27.6049,91.7724,3179,""
0.0135883,1.6235,27.6049,91.7724,3180,""
0.0146614,1.89446,34.0544,142.221,3181,""
0.00853207,1.47566,27.6049,91.7724,3182,""
0.0106082,1.26249,27.6049,91.7724,3183,""
0.00770394,1.32237,27.6049,91.7724,3184,""
0.0175015,2.01132,27.6049,91.7724,3185,""
0.00898696,1.65745,34.0544,142.221,3186,""
0.0116871,1.71685,27.6049,91.7724,3187,""
0.0105208,1.6561,34.0544,142.221,3188,""
0.0338134,2.94452,27.6049,91.7724,3189,""
0.00519623,1.14319,34.0544,142.221,3190,""
0.0164868,2.5003,27.6049,91.7724,3191,""
0.0119029,2.25321,34.0544,142.221,3192,""
0,-inf,5.72958,180,3193,""
0,-inf,5.72958,180,3194,""
0.0250597,2.53837,27.6049,91.7724,3195,""
0.0117921,1.68025,27.6049,91.7724,3196,""
0.0215839,1.92638,27.6049,91.7724,3197,""
0.00673585,1.31741,52.462,92.4823,3198,""
0.0163643,1.74406,27.6049,91.7724,3199,""
0.0140549,1.6835,52.462,92.4823,3200,""
0.0110631,1.85135,52.462,92.4823,3201,""
0.0107774,1.39568,58.6268,124.909,3202,""
0.0139208,1.77191,52.462,92.4823,3203,""
0.0100367,1.45849,27.6049,91.7724,3204,""
0.00753482,1.63988,52.462,92.4823,3205,""
0.026646,3.05906,52.462,92.4823,3206,""
0.0145039,2.35025,34.0544,142.221,3207,""
0.0213681,2.68027,27.6049,91.7724,3208,""
0.0328103,3.02337,27.6049,91.7724,3209,""
0.012247,1.95983,27.6049,91.7724,3210,""
0.0134484,1.91022,27.6049,91.7724,3211,""
0.0218871,2.43954,27.6049,91.7724,3212,""
0.035423,2.37085,52.462,92.4823,3213,""
0.00942436,1.76514,34.0544,142.221,3214,""
0.0103166,1.64089,27.6049,91.7724,3215,""
0.00847959,1.43779,27.6049,91.7724,3216,""
0.0409108,2.76956,27.6049,91.7724,3217,""
0.0261444,2.65091,27.6049,91.7724,3218,""
0.0121537,1.77271,27.6049,91.7724,3219,""
0.0149005,2.31748,27.6049,91.7724,3220,""
0.012422,2.21873,52.462,92.4823,3221,""
0.0097976,1.49047,27.6049,91.7724,3222,""
0.0153496,1.42863,34.0544,142.221,3223,""
0.00825798,1.3761,52.462,92.4823,3224,""
0.00783225,1.42264,52.462,92.4823,3225,""
0.0109173,1.49397,34.0544,142.221,3226,""
0.0080072,1.47035,58.6268,124.909,3227,""
0.0116113,1.63922,52.462,92.4823,3228,""
0.00683499,1.43464,52.462,92.4823,3229,""
0.00909194,1.23058,27.6049,91.7724,3230,""
0.00902195,1.48616,58.6268,124.909,3231,""
0.0121712,1.604,58.6268,124.909,3232,""
0.00700412,1.54747,52.462,92.4823,3233,""
0.0144981,2.62528,52.462,92.4823,3234,""
0.0191345,2.50009,52.462,92.4823,3235,""
0.0301684,2.83714,58.6268,124.909,3236,""
0.0206391,2.8082,52.462,92.4823,3237,""
0.028378,2.82866,52.462,92.4823,3238,""
0.0124628,1.57395,52.462,92.4823,3239,""
0.004753,0.867032,58.6268,124.909,3240,""
0.00811218,1.27319,58.6268,124.909,3241,""
0.0148539,1.3257,34.0544,142.221,3242,""
0.0159561,1.78217,34.0544,142.221,3243,""
0.0136,1.76076,52.462,92.4823,3244,""
0.0123403,1.79423,52.462,92.4823,3245,""
0,-inf,5.72958,180,3246,""
0.0129585,1.56016,52.462,92.4823,3247,""
0.0102641,1.42348,52.462,92.4823,3248,""
0.00964597,1.4372,52.462,92.4823,3249,""
0.0254854,2.85338,52.462,92.4823,3250,""
0.00869537,0.958262,27.6049,91.7724,3251,""
0.0181256,2.26058,47.4118,55.3851,3252,""
0,-inf,5.72958,180,3253,""
0.0167434,1.72104,47.4118,55.3851,3254,""
0.0342974,2.12304,47.4118,55.3851,3255,""
0.0481948,3.07766,27.6049,91.7724,3256,""
0.0334518,2.56656,27.6049,91.7724,3257,""
0.0255379,1.97325,47.4118,55.3851,3258,""
0.0275674,1.96255,47.4118,55.3851,3259,""
0.0302151,1.75766,27.6049,91.7724,3260,""
0.00892864,0.642811,34.0544,142.221,3261,""
0.018907,1.66583,22.6546,29.5546,3262,""
0.0334751,2.23327,27.6049,91.7724,3263,""
0.017659,1.56112,47.4118,55.3851,3264,""
0.0258703,1.95905,47.4118,55.3851,3265,""
0.0393479,3.42965,47.4118,55.3851,3266,""
0.0527437,2.47374,47.4118,55.3851,3267,""
0.025258,1.63977,47.4118,55.3851,3268,""
0.0103691,1.37502,47.4118,55.3851,3269,""
0.0217588,1.90363,47.4118,55.3851,3270,""
0.0257129,1.9362,47.4118,55.3851,3271,""
0.0303142,1.86484,47.4118,55.3851,3272,""
0.0197177,1.65029,47.4118,55.3851,3273,""
0.0216247,1.80443,22.6546,29.5546,3274,""
0.0124569,1.11398,47.4118,55.3851,3275,""
0.0460079,2.25688,47.4118,55.3851,3276,""
