,input2planeDistance,barycenter2planeDistance,output2planeDistance,input2planePointX,input2planePointY,input2planePointZ,barycenter2planePointX,barycenter2planePointY,barycenter2planePointZ,output2planePointX,output2planePointY,output2planePointZ
1222,1.894270342403837,1.1368472367208753,0.6698768648146091,21.2938817,7.1639602,17.5139027,21.113882699999998,7.5239582,17.3879034,21.4018811,8.279954,17.5139027
1223,1.1479082536686762,0.7276057432540922,0.2394730941082317,21.6178799,6.7679624,17.7119016,21.7978789,7.4879584,17.7839012,21.7258793,8.3519536,17.693901699999998
1224,1.0916312377523738,0.6650226206781616,0.0359998,21.7258793,6.3719646,17.819900999999998,21.8698785,7.1639602,17.8559008,21.9778779,8.2079544,17.945900299999998
1225,1.0843352505734976,0.5342666267031939,0.11665268449727165,21.6178799,6.9119616,17.693901699999998,21.8698785,7.3799589999999995,17.837900899999998,21.8698785,8.2439542,17.8739007
1226,1.5345376617315978,0.5027098487276731,0.044090570421122924,21.3298815,7.091960599999999,17.549902499999998,21.2938817,7.1639602,17.5139027,21.653879699999997,8.0279554,17.6579019
1227,1.776253625836519,0.8041746168712116,0.05969891456391816,21.4378809,6.9839611999999995,17.6039022,21.2938817,7.1639602,17.5139027,21.509880499999998,8.063955199999999,17.5859023
1228,1.6294632545970313,0.8641826786178082,0.3396214339578113,21.2938817,7.1639602,17.5139027,21.113882699999998,7.5239582,17.3879034,21.4378809,8.1359548,17.5319026
1229,0.7267146152488609,0.10648884448781477,0.505601779672392,21.7258793,6.3719646,17.819900999999998,22.049877499999997,7.2359598,17.963900199999998,22.2298765,8.063955199999999,18.1258993
1230,1.9444058197086043,0.9335685920310837,0.179999,21.8698785,5.9759668,17.9279004,22.1218771,7.0199609999999995,18.0178999,22.301876099999998,8.5679524,18.1438992
1231,1.652563359052926,0.8709050306568505,0.39640667754825976,21.8698785,5.9759668,17.9279004,22.1218771,7.0199609999999995,18.0178999,22.3738757,8.2439542,18.1978989
1232,0.9141043242572425,0.37498591654132823,0.35501352031139605,21.7978789,6.4079644,17.8559008,21.9418781,7.2719596,17.8919006,21.9418781,7.811956599999999,17.945900299999998
1233,1.6214902978683374,0.5257080265779951,0.2255381005541414,21.6898795,6.4439642,17.8019011,21.3298815,7.091960599999999,17.549902499999998,21.653879699999997,7.8839562,17.7659013
1234,1.5577974952075446,0.48965021802037423,0.9679863577700462,21.761879099999998,6.0119666,17.963900199999998,21.509880499999998,6.8759618,17.7479014,22.0138777,7.7399569999999995,17.9999
1235,1.6947649058464271,0.5807583425232994,1.0059029561698434,21.761879099999998,6.0119666,17.963900199999998,21.509880499999998,6.8759618,17.7479014,22.0138777,7.6679574,18.0178999
1236,1.4984308632930983,0.8969297972666701,1.2850718465716109,21.761879099999998,6.0119666,17.963900199999998,21.6898795,6.3719646,17.8919006,22.0858773,7.559958,18.0718996
1237,1.2402962981672887,0.8873056136553515,1.3324789949769564,21.761879099999998,6.0119666,17.963900199999998,21.653879699999997,6.5879634,17.837900899999998,21.761879099999998,7.3799589999999995,17.8739007
1238,1.3073182512505324,0.9863879506715549,1.2602501151950034,21.6898795,6.3719646,17.8919006,21.4378809,6.9479614,17.693901699999998,21.509880499999998,7.0199609999999995,17.7299015
1239,1.0183871937686617,0.6901265883986067,1.117009461212621,21.6898795,6.3719646,17.8919006,21.509880499999998,6.8759618,17.7479014,21.761879099999998,7.3799589999999995,17.8739007
1240,1.2830532757648099,0.2602215356231878,0.41085535703603765,21.6898795,6.4439642,17.8019011,21.4378809,6.9839611999999995,17.6039022,21.653879699999997,7.8839562,17.7659013
1241,1.0083157755541563,0.2699985,0.5441807692386235,21.6898795,6.4439642,17.8019011,21.509880499999998,7.0199609999999995,17.7299015,21.9418781,7.811956599999999,17.945900299999998
1242,0.987700946860997,0.40649497414494556,0.09178184134271876,22.049877499999997,7.2359598,17.963900199999998,22.1938767,8.0279554,18.0178999,22.1938767,8.5679524,17.9819001
1243,1.0879149090055389,0.14951839887013904,0.25519262607295295,21.3298815,7.091960599999999,17.549902499999998,21.2938817,7.1639602,17.5139027,21.4378809,7.7399569999999995,17.639902
