"muscles_p1-final.Label-Analysis"
"Volume3d","Flatness","FirstPointZ","FeretShape3d","index"
0.0352539,0.270676,662,10.129,3796
0.0285413,0.087223,669,5.6251,3797
0.0337259,0.278541,673,8.03378,3798
0.0157695,0.0611145,666,6.53987,3799
0.0444974,0.297216,659,7.67659,3800
0.104531,0.30649,680,8.19141,3801
0.0275441,0.488672,708,8.58093,3802
0.0165043,0.124367,627,7.28916,3803
0.0165568,0.400822,635,9.12701,3804
0.00961681,0.441199,618,7.05584,3805
0.0122412,0.710364,614,7.82029,3806
0.0283314,0.416951,649,10.2363,3807
0.031778,0.178579,677,15.3171,3808
0.0354463,0.100907,670,6.00204,3809
0.0182597,0.906133,713,10.3907,3810
0.0269959,0.237371,708,12.3288,3811
0.0737969,0.0517443,699,9.97875,3812
0.0327228,0.218169,663,7.87704,3813
0.00785557,0.29222,645,6.63407,3814
0.0543417,0.510572,628,9.73778,3815
0.0744792,0.413908,635,7.91932,3816
0.0242141,0.414766,696,14.6489,3817
0.0265643,0.721247,678,9.02321,3818
0.0674226,0.229571,715,10.545,3819
0.0127602,0.829459,828,7.18789,3820
0.0198226,0.805386,820,8.5745,3821
0.0296202,0.241674,721,10.7572,3822
0.0179389,0.175867,782,15.225,3823
0.0262261,0.206694,897,12.7301,3824
0.0476,0.292203,903,12.5453,3825
0.0158103,0.559919,672,5.17959,3826
0.0101125,0.302718,658,6.44321,3827
0.0261503,0.39103,684,18.7352,3828
0.0238408,0.316163,674,9.20636,3829
0.0283547,0.411089,784,7.48932,3830
0.0183413,0.382814,621,7.09739,3831
0.0180731,0.300349,612,9.34523,3832
0,-1,-2,nan,3833
0.0201609,0.572033,650,9.01309,3834
0.0207674,0.44978,642,9.30526,3835
0.0145564,0.53704,617,11.9531,3836
0.0258703,0.215407,617,10.4868,3837
0.0132676,0.336469,605,7.61322,3838
0.0144223,0.175336,640,8.62043,3839
0.0201842,0.392426,620,12.9798,3840
0.0131451,0.584713,646,11.0541,3841
0.008153,0.513283,610,9.81454,3842
0.0111506,0.45549,625,9.20398,3843
0.0117046,0.379394,602,9.54367,3844
0.00790223,0.174758,604,7.31909,3845
0.0193794,0.18434,681,12.0122,3846
0.00975094,0.468666,728,7.26908,3847
0.0598062,0.235595,726,11.905,3848
0.0125036,0.406736,710,8.0979,3849
0.0116988,0.339967,676,8.19522,3850
0.0121828,0.472483,685,10.8346,3851
0.0176065,0.405786,683,16.7702,3852
0.0177581,0.546409,709,10.8739,3853
0.0237592,0.130654,677,11.8065,3854
0.0216305,0.136596,662,8.66613,3855
0.00675918,0.841752,654,6.21751,3856
0.0127135,0.485378,646,13.5245,3857
0.0129643,0.326153,656,13.1023,3858
0.0110515,0.211331,657,10.8628,3859
0.0421355,0.13968,705,9.92634,3860
0.0105849,0.39166,659,7.83428,3861
0.00906278,0.659133,668,6.85383,3862
0.0123928,0.729037,658,6.53132,3863
0.0168134,0.458648,638,7.78329,3864
0.00866621,0.542566,641,6.9415,3865
0.0126494,0.106404,695,5.29497,3866
0.00861955,0.125124,649,6.83199,3867
0.0157578,0.109746,666,9.57473,3868
0.0124628,0.401001,752,7.83964,3869
0,-1,-2,nan,3870
0,-1,-2,nan,3871
0,-1,-2,nan,3872
0,-1,-2,nan,3873
0,-1,-2,nan,3874
0,-1,-2,nan,3875
0,-1,-2,nan,3876
0,-1,-2,nan,3877
0.0283722,0.448936,757,13.1659,3878
0,-1,-2,nan,3879
0,-1,-2,nan,3880
0,-1,-2,nan,3881
0,-1,-2,nan,3882
0,-1,-2,nan,3883
0,-1,-2,nan,3884
0,-1,-2,nan,3885
0,-1,-2,nan,3886
0,-1,-2,nan,3887
0,-1,-2,nan,3888
0,-1,-2,nan,3889
0,-1,-2,nan,3890
0,-1,-2,nan,3891
0,-1,-2,nan,3892
0.0295444,0.607378,594,6.20119,3893
0.0495129,0.687671,609,11.8739,3894
0,-1,-2,nan,3895
0,-1,-2,nan,3896
0,-1,-2,nan,3897
0,-1,-2,nan,3898
0,-1,-2,nan,3899
0,-1,-2,nan,3900
0.060296,0.305048,689,21.3212,3901
0.122406,0.0540744,599,8.95071,3902
0.045518,0.457297,619,15.324,3903
0.0502535,0.0449041,703,6.34482,3904
0,-1,-2,nan,3905
0,-1,-2,nan,3906
0,-1,-2,nan,3907
0,-1,-2,nan,3908
0.0147372,0.589357,926,9.10419,3909
0.0227852,0.352522,866,7.33771,3910
0.0147256,0.0718237,867,8.74656,3911
0.0140666,0.265605,853,11.8683,3912
0.0176065,0.139377,987,7.94614,3913
0,-1,-2,nan,3914
0.0261794,0.578684,1008,7.6162,3915
0.0278182,0.312464,955,10.6334,3916
0,-1,-2,nan,3917
0.00954099,0.0466356,647,6.87933,3918
0.0105382,0.84283,607,8.96113,3919
0.00856123,0.451709,648,5.9559,3920
0.00791389,0.424509,615,14.7872,3921
0.00927273,0.455429,678,11.2845,3922
0.00941269,0.682014,738,7.27024,3923
0.0148597,0.205381,714,7.7404,3924
0.0145156,0.786965,809,6.92879,3925
0.0108473,0.334195,868,5.86659,3926
0.00796638,0.219555,879,6.79222,3927
0.00909777,0.872151,831,6.06768,3928
0,-1,-2,nan,3929
0,-1,-2,nan,3930
0.0135358,0.473866,734,6.54848,3931
0.0691139,0.182102,1026,12.9542,3932
0.0258995,0.280167,984,11.4943,3933
0.165404,0.488009,601,13.0964,3934
0.0648741,0.405819,738,16.6086,3935
0,-1,-2,nan,3936
0,-1,-2,nan,3937
0,-1,-2,nan,3938
0,-1,-2,nan,3939
0,-1,-2,nan,3940
0,-1,-2,nan,3941
0,-1,-2,nan,3942
0,-1,-2,nan,3943
0,-1,-2,nan,3944
0,-1,-2,nan,3945
0,-1,-2,nan,3946
0,-1,-2,nan,3947
0,-1,-2,nan,3948
0,-1,-2,nan,3949
0,-1,-2,nan,3950
0,-1,-2,nan,3951
0.0537352,0.488974,844,9.77295,3952
0,-1,-2,nan,3953
0,-1,-2,nan,3954
0,-1,-2,nan,3955
0,-1,-2,nan,3956
0.0366885,0.205208,629,9.96128,3957
0.0633286,0.165826,614,10.4791,3958
0.149413,0.246929,614,9.52371,3959
0.0467427,0.41727,689,13.2014,3960
0.0330786,0.185788,894,13.5208,3961
0.0388463,0.0475839,714,14.4099,3962
0.0644542,0.0692851,719,11.3209,3963
0.0631362,0.212152,714,14.1083,3964
0.0653057,0.14358,794,14.602,3965
0,-1,-2,nan,3966
0.0740069,0.772581,629,10.9367,3967
0.082154,0.922299,649,13.4167,3968
0,-1,-2,nan,3969
0,-1,-2,nan,3970
0.0452672,0.264999,699,17.8616,3971
0.057106,0.141257,624,21.2456,3972
0.02706,0.870704,731,18.6584,3973
0.044754,0.36349,646,14.6403,3974
0,-1,-2,nan,3975
0,-1,-2,nan,3976
0.0392254,0.302124,684,9.70069,3977
0,-1,-2,nan,3978
0,-1,-2,nan,3979
0.0336501,0.761865,634,6.93207,3980
0.0691897,0.392536,644,10.4274,3981
0,-1,-2,nan,3982
0.0594271,0.289496,624,6.10931,3983
0.0250772,0.18411,589,6.90837,3984
0,-1,-2,nan,3985
0.0637194,0.38255,634,8.82063,3986
0,-1,-2,nan,3987
0,-1,-2,nan,3988
0.0222895,0.168625,734,8.67586,3989
0,-1,-2,nan,3990
0,-1,-2,nan,3991
0.0359304,0.129416,624,12.9089,3992
0,-1,-2,nan,3993
0.0330144,0.160566,614,12.421,3994
0.0374933,0.471097,764,11.6964,3995
0,-1,-2,nan,3996
0.0717674,0.102792,684,9.87238,3997
0.132215,0.218705,654,9.90053,3998
0,-1,-2,nan,3999
0,-1,-2,nan,4000
0,-1,-2,nan,4001
0,-1,-2,nan,4002
0.0328394,0.23601,704,8.43842,4003
0.0434593,0.0732872,794,7.76555,4004
0,-1,-2,nan,4005
0,-1,-2,nan,4006
0,-1,-2,nan,4007
0,-1,-2,nan,4008
0.0187554,0.125749,598,5.34896,4009
0.0156062,0.224036,615,9.43395,4010
0.00737153,0.400175,593,11.3185,4011
0.0144048,0.166524,626,6.89399,4012
0.0089578,0.140173,604,8.57498,4013
0.0184755,0.114389,659,7.2579,4014
0.0118329,0.223505,643,9.2393,4015
0.0144398,0.181983,654,8.48427,4016
0.0396278,0.145585,693,7.93851,4017
0.040211,0.553462,700,9.87476,4018
0.0563478,0.310634,783,10.0338,4019
0.0944827,0.53728,688,14.9781,4020
0.0252113,0.627922,759,10.9085,4021
